entrezID	mappingID
26717	100421882
26695	100421883
645468	100421884
81695	100421888
442179	100421889
442188	100421890
442190	100421891
442197	100421892
643336	100421895
154937	100421896
392132	100421897
402246	100421899
346296	100421900
26495	100421903
392140	100421905
202861	100421906
100101917	100421908
81449	100421914
128370	100421915
391115	100421916
81487	100421917
644060	100421918
403229	100421919
81462	100421920
81465	100421921
319112	100421922
26957	100421923
7526	100421924
26479	100421928
100130388	100421930
54573	100421931
404204	100421932
375601	100421936
282791	100421940
390329	100421949
8596	100421952
282776	100421959
79483	100421966
390186	100421969
401692	100421970
10820	100421974
26590	100421979
26591	100421980
26592	100421981
8582	100421982
8580	100421983
26343	100421987
159770	100421988
81156	100422008
260421	100422014
170503	100422015
87171	100422016
260422	100422025
54570	100422027
152594	100422030
391718	100422031
79297	100422042
79309	100422043
8588	100422047
8391	100422048
8389	100422049
653166	100422050
8384	100422051
9596	100422052
79306	100422054
645680	100422057
392133	100422058
402715	100422060
79514	100422064
391120	100422065
403241	100422066
403263	100422067
343296	100422068
81479	100422069
403228	100422070
391110	100422071
79513	100422072
401973	100422075
100131810	100422077
81439	100422078
81458	100422079
283617	100422080
26687	100422081
79322	100422082
79314	100422083
81126	100422084
390435	100422085
79323	100422086
100736411	100422087
266703	100422089
100736412	100422090
54574	100422092
54580	100422093
389768	100422095
282801	100422096
282790	100422097
26661	100422103
401903	100422105
729999	100422107
26473	100422109
26335	100422112
204800	100422113
10821	100422114
79532	100422118
79525	100422119
79521	100422120
26537	100422121
283110	100422122
79272	100422130
8583	100422132
79526	100422133
79530	100422134
10822	100422143
390224	100422144
8587	100422146
79316	100422147
79300	100422153
79529	100422154
79296	100422155
79533	100422156
10819	100422164
81298	100422167
79294	100422169
8595	100422172
219525	100422175
100128833	100422180
26640	100422183
729608	100422184
54568	100422187
54571	100422191
54572	100422192
26680	100422193
401637	100422197
81353	100422198
651144	100422199
728706	100422201
3647	100422202
282694	100422203
11	100422205
390836	100422207
100270790	100422208
643535	100422210
163720	100422211
127617	100422214
440159	100422215
26540	100422216
81115	100422217
353163	100422218
79318	100422219
390434	100422220
390438	100422221
390440	100422222
390441	100422223
81114	100422224
100431177	100422226
643276	100422228
5703	100422231
121131	100422234
171523	100422236
171427	100422237
163007	100422239
282769	100422240
100128762	100422244
100128218	100422245
64596	100422246
54053	100422248
2964	100422251
143341	100422255
266954	100422257
83528	100422258
151645	100422260
10837	100422262
80327	100422266
4875	100422269
10836	100422276
10834	100422277
442291	100422278
10829	100422279
10833	100422280
392100	100422281
10835	100422282
392428	100422283
319117	100422290
1568	100422291
100128048	100422293
100113421	100422295
160410	100422297
645398	100422301
100128903	100422302
83530	100422303
390411	100422304
10828	100422306
54098	100422307
100133261	100422308
4874	100422311
643182	100422314
4871	100422318
4872	100422320
5517	100422321
442293	100422322
646614	100422323
442446	100422326
53338	100422327
5512	100422328
730016	100422329
391048	100422331
100129573	100422332
326608	100422333
326617	100422335
129099	100422336
100422340	100422341
100422346	100422344
100422340	100422345
100270648	100422350
729435	100422351
100240709	100422353
5282	100422355
394217	100422356
54038	100422357
54036	100422358
56476	100422359
100128707	100422360
100128397	100422361
401825	100422362
4362	100422364
117151	100422365
206426	100422366
387559	100422367
494555	100422370
317775	100422373
5938	100422377
643427	100422378
5278	100422379
5280	100422380
54031	100422383
100151646	100422387
147226	100422388
147150	100422389
619519	100422390
327659	100422392
246784	100422393
100422394	-
26134	100422396
100131934	100422397
80060	100422400
100129728	100422401
390597	100422403
728608	100422404
100327036	100422405
236	100422406
286480	100422409
392525	100422410
266783	100422412
401982	100422415
126242	100422419
729347	100422421
285647	100422422
390402	100422423
149844	100422424
317753	100422425
389180	100422427
280644	100422428
280637	100422430
100462652	100422433
390482	100422435
192127	100422436
100132286	100422439
8373	100422442
170541	100422443
441051	100422444
442083	100422446
402146	100422447
730211	100422448
140468	100422451
729565	100422454
8327	100422455
100126008	100422457
3322	100422459
326606	100422460
1343	100422461
2777	100422462
3324	100422464
379030	100422465
379033	100422466
541611	100422468
6465	100422470
266625	100422472
728990	100422474
6551	100422475
6551	100422476
6466	100422477
128997	100422480
100128427	100422481
338096	100422482
338095	100422483
338097	100422484
3573	100422485
387924	100422487
283523	100422488
338099	100422489
347673	100422494
414927	100422498
347675	100422499
650866	100422503
283014	100422504
89761	100422506
135270	100422507
647123	100422508
260342	100422509
319115	100422511
399496	100422512
100271893	100422515
100128062	100422516
399495	100422518
645973	100422520
391045	100422521
652969	100422522
100101483	100422525
402676	100422534
3517	100422539
646208	100422541
11049	100422542
389246	100422543
100306975	100422544
469	100422551
340600	100422552
22945	100422553
170547	100422554
644110	100422555
728424	100422557
507	100422560
145989	100422563
789	100422565
54019	100422567
139957	100422575
7845	100422578
27002	100422579
100129107	100422592
153893	100422594
440606	100422596
128102	100422597
100216355	100422599
645560	100422601
155019	100422607
144638	100422609
100422611	-
79167	100422613
100133079	100422615
644159	100422616
163088	100422617
548594	100422618
246135	100422619
1744	100422620
80701	100422621
441654	100422626
391139	100422629
645538	100422630
644138	100422631
121520	100422632
23772	100422643
724038	100422647
442258	100422648
442325	100422649
126037	100422650
283236	100422651
196549	100422652
442775	100422653
402183	100422654
730086	100422655
286472	100422659
150554	100422660
158383	100422661
645015	100422662
246737	100422663
387612	100422664
8251	100422665
441609	100422667
442131	100422668
86123	100422670
645443	100422672
319120	100422673
5574	100422675
319121	100422676
344371	100422677
392301	100422678
138412	100422679
100133074	100422680
644042	100422681
442255	100422682
442525	100422683
222005	100422684
100131027	100422688
128790	100422689
401767	100422692
100271884	100422697
400129	100422698
158172	100422699
780814	100422700
780815	100422701
780810	100422702
780813	100422703
442707	100422704
780811	100422705
780812	100422706
780816	100422707
6719	100422708
391533	100422709
100128764	100422714
441261	100422718
2229	100422719
401981	100422720
343332	100422721
54051	100422722
2228	100422723
100190987	100422724
401822	100422725
2227	100422726
3031	100422727
399994	100422728
4523	100422729
100422890	-
100422906	-
574410	100422958
100422993	100423007
100423002	100423022
100302179	100423024
100420300	100462733
730010	100462768
339736	100462769
170511	100462770
319114	100462771
100271117	100462773
2750	100462774
100271116	100462775
100131418	100462777
100130775	100462778
100271584	100462779
100271380	100462781
100271583	100462783
100271585	100462784
352905	100462789
346990	100462791
728023	100462796
654500	100462798
474167	100462801
2951	100462802
2284	100462803
2283	100462804
347701	100462805
729659	100462806
554049	100462807
100129755	100462808
6922	100462814
26980	100462817
285314	100462818
27196	100462819
652170	100462822
5491	100462823
730647	100462827
100130006	100462828
401525	100462831
100129086	100462834
317778	100462835
474337	100462837
100462732	100462839
1348	100462841
2789	100462842
319098	100462845
319116	100462846
100190952	100462847
100380272	100462848
122837	100462849
642627	100462852
140603	100462853
54043	100462854
100431168	100462855
1342	100462856
399520	100462858
390239	100462859
53409	100462860
53410	100462861
53411	100462863
390581	100462864
644540	100462882
1623	100462883
1624	100462884
520	100462885
246112	100462887
319137	100462888
319136	100462889
319119	100462890
1091	100462891
644131	100463287
427	100498860
2646	100499170
100506639	100499193
51621	100499221
386687	100499439
319089	100499441
100500805	109623460
100113402	100500806
646576	100505470
283624	100505493
6218	100505503
30837	100505522
55556	100505523
51106	100505539
100507334	100505546
100505550	-
5862	100505553
100505564	-
101929425	100505567
728637	100505572
28996	100505582
646960	100505597
101928790	100505598
55629	100505603
100652865	100505610
57186	100505632
101927125	100505644
100505645	-
100505651	-
81621	100505670
100505641	100505673
285141	100505695
54441	100505707
100505710	-
8225	100505714
100505727	-
100505735	-
9175	100505749
149013	100505752
10485	100505765
149013	100505770
8490	100505773
648809	100505780
100505784	-
100505786	-
644100	100505790
10772	100505793
100505794	-
646324	100505800
4301	100505818
3326	100505819
497259	100505833
79750	100505836
10054	100505842
84146	100505857
2145	100505859
387597	100505860
100505862	-
85446	100505868
100132057	100505885
2257	100505888
100505881	100505895
100507205	100505897
100505902	-
23189	100505905
100129476	100505910
100505913	105375380
57546	100505926
23261	100505935
100505940	-
100505946	-
100505983	-
100505992	-
55530	100505997
441108	100506008
100505824	100506011
246243	100506014
100506038	-
100506043	-
283463	100506072
353511	100506074
9910	100506087
100506088	-
100506102	-
22850	100506109
57494	100506112
284498	100506116
667	100506118
7979	100506136
403323	100506146
285141	100506147
4629	100506151
9419	100506155
26036	100506156
6421	100506168
100289187	100506199
146429	100506202
3812	100506203
23765	100506204
54777	100506209
100506216	-
100506217	-
503639	100506225
101928162	100506226
100422556	100506227
163590	100506230
100506238	-
55670	100506261
100506207	100506265
6687	100506268
284498	100506273
100506276	-
646070	100506283
284649	100506298
642633	100506309
284498	100506310
643837	100506327
203238	100506331
221262	100506339
29990	100506341
101929709	100506342
26108	100506346
100506351	-
100289383	100506359
84100	100506362
100506373	-
200315	100506375
100506379	-
51377	100506438
138948	100506440
730094	100506442
25788	100506448
26220	100506454
56997	100506460
57551	100506461
144535	100506464
100507426	100506481
9906	100506482
100507096	100506483
100506496	-
196913	100506499
5164	100506500
29940	100506515
4329	100506517
171391	100506518
11228	100506529
100506538	-
100506564	100506547
1523	100506550
63933	100506556
100506558	-
5037	100506570
139231	100506572
25945	100506575
84516	100506587
27351	100506588
100506596	-
140688	100506597
101928794	100506600
1395	100506602
644019	100506607
100288615	100506608
100329135	100506619
341019	100506627
80218	100506638
574432	100506642
85459	100506644
3178	100506653
100129520	100506663
101928259	100506671
79056	100506702
101926903	100506708
149465	100506711
10193	100506719
100507217	100506727
100506734	105369987
9807	100506738
653082	100506739
100130705	100506752
644192	100506754
64425	100506760
222256	100506768
643637	100506773
1943	100506781
728407	100506785
100506792	-
9699	100506793
644717	100506814
100506837	-
729911	100506846
341676	100506859
667	100506868
100506870	-
100506882	-
284933	100506889
100506899	-
410	100506900
10746	100506904
100506908	-
100506917	-
286023	100506920
100506923	-
100506943	-
100506944	-
729461	100506954
342184	100506959
5175	100506961
2005	100506969
100873793	100506971
100506993	-
101927612	100507018
100507033	-
152877	100507054
100130983	100507076
101929335	100507082
23164	100507087
645426	100507089
254394	100507090
100507101	-
100507113	-
100507131	-
646508	100507132
399959	100507145
10617	100507148
100507165	-
100507166	-
100507172	-
728978	100507177
79814	100507192
59269	100507198
9712	100507213
57619	100507233
100507236	-
2677	100507238
79104	100507242
101929212	100507253
80317	100507255
100507258	-
100132229	100507264
100129924	100507268
100302090	100507301
101926918	100507306
100509091	100507326
56981	100507338
100507342	-
100509894	100507343
389692	100507344
727957	100507349
100507353	-
653510	100507355
79940	100507367
100507376	-
100996295	100507386
80862	100507399
8497	100507405
55846	100507424
100507426	-
100130476	100507429
101929637	100507450
9719	100507453
100130964	100507454
100129473	100507482
6575	100507493
100507498	-
646278	100507514
100507520	-
101929052	100507531
93343	100507535
100507538	-
100507569	-
155060	100507573
83752	100507577
100507583	-
10160	100507587
134957	100507593
100507595	-
101927347	100507601
440944	100507618
201181	100507628
3840	100507647
5874	100507649
201181	100507656
55728	100507659
101927416	100507660
440348	100507666
8225	100507676
100129192	100507677
170954	100507678
3107	100507681
100507436	100507682
1590	100507683
373159	100507684
721	100507685
100507444	100507688
100507463	100507689
100289568	100507690
55073	100507691
728806	100507692
9884	100507694
644157	100507697
728806	100507699
644253	100507700
100129192	100507701
100507679	100507702
80862	100507704
3107	100507705
116935	100507706
1590	100507707
373159	100507708
3123	100507709
100287272	100507711
3123	100507714
100507679	100507715
3117	100507718
100129192	100507720
1590	100507721
3116	100507722
100506835	100507740
100507206	100507741
100506680	100507742
100287387	100507746
51077	100507758
100505663	100507770
100507331	100507771
101926903	100507772
100505918	100507776
100289092	100507778
100289178	100507799
64499	100507804
100505993	100507809
100505893	100507829
646278	100507830
57104	100507839
158373	100507842
400736	100507851
347411	100507871
389127	100507873
55596	100507874
100506178	100507876
6687	100507877
100505783	100507880
100287708	100507907
100506374	100507928
100506498	100507931
401865	100507932
79006	100507933
100505826	100507936
9470	100507948
100506412	100507949
644261	100507958
100507600	100507960
100506465	100507961
100506791	100507966
57551	100507968
729756	100507987
100505518	100507989
100506289	100507990
646960	100507993
389023	100508005
1646	100508006
100506433	100508007
146429	100508008
100507283	100508016
100506411	100508017
124685	100508018
100506688	100508022
730249	100508024
1152	100508025
100506581	100508034
100289360	100508040
653073	100508057
100507564	100508063
196913	100508065
402273	100508070
85347	100508087
100505983	100508098
100505664	100508107
100506195	100508108
85290	100508111
100505585	100508117
100289184	100508119
79006	100508121
100505683	100508124
100505920	100508125
399959	100508126
729458	100508136
391642	100508148
100506691	100508149
6575	100508150
645857	100508157
100506241	100508166
100506804	100508167
128820	100508173
100507316	100508176
79104	100508184
100506271	100508193
1056	100508206
100506675	100508211
100506516	100508212
8225	100508214
100506115	100508225
653082	100508230
100288010	100508231
728588	100508241
28390	100508251
392275	100508259
374900	100508266
100507561	100508269
100506175	100508278
100288613	100508279
100506564	100508288
100505839	100508310
101929335	100508311
652670	100508312
84516	100508319
100505835	100508327
100505576	100508330
100506392	100508357
100505710	100508368
100507468	100508375
652991	100508378
28463	100508392
100506655	100508393
30837	100508400
116444	100508403
100506272	100508409
100507608	100508421
100507244	100508422
410	100508428
100506946	100508438
28413	100508448
100507299	100508451
100507428	100508458
100506650	100508459
6126	100508474
1152	100508484
100507540	100508485
648809	100508498
9625	100508499
85452	100508506
101928790	100508508
9625	100508519
100505566	100508527
100128750	100508534
100507373	100508538
100506872	100508542
100505978	100508543
100507520	100508546
440041	100508553
100506157	100508563
100507353	100508567
653519	100508578
100506036	100508595
26220	100508602
28392	100508605
100506473	100508612
100287028	100508621
100507661	100508622
283768	100508624
90342	100508640
100506258	100508641
100507639	100508642
643752	100508643
100506715	100508653
728586	100508655
100506371	100508657
100507362	100508661
100287067	100508662
644397	100508663
643988	100508679
100506866	100508682
2994	100508690
100130705	100508700
100507205	100508710
100132803	100508711
728169	100508715
100131827	100508721
646576	100508738
100507567	100508741
100507507	100508744
101060385	100508751
390937	100508761
100506915	100508768
100507537	100508770
100506747	100508777
140453	100508780
100506929	100508787
100505645	100508791
100507377	100508795
100132594	100508806
100506721	100508812
100288950	100508822
100505716	100508823
100129099	100508833
100507480	100508834
171391	100508841
338412	100508844
254394	100508845
100507342	100508860
100287632	100508868
100286922	100508874
441098	100508884
100507562	100508889
100507616	100508891
100507472	100508893
644794	100508900
94025	100508913
100506334	100508916
284933	100508917
100506496	100508920
100507057	100508927
100505784	100508951
728138	100508954
100289607	100508955
100506385	100508984
100507498	100508985
100506172	100508997
100506403	100509002
926	100509003
266722	100509010
90378	100509016
100287498	100509019
441722	100509022
100287651	100509026
100506790	100509030
84146	100509032
100506474	100509038
730092	100509040
646457	100509045
100506428	100509048
100506393	100509052
442388	100509053
8225	100509054
100505989	100509060
643253	100509063
100505929	100509065
100506742	100509066
100507651	100509074
100505549	100509088
100509091	-
100507606	100509092
100506451	100509094
100507589	100509095
654433	100509100
144535	100509102
100505794	100509111
100289283	100509124
348110	100509130
100289211	100509137
100506276	100509149
100506837	100509150
100506834	100509164
100129604	100509169
100506122	100509171
100288185	100509176
100507143	100509177
100287505	100509178
100506558	100509180
100506882	100509182
100506963	100509187
100507351	100509189
100509195	101927468
399940	100509197
100128340	100509198
100506787	100509200
399940	100509206
100505702	100509207
353511	100509208
100507006	100509215
100506526	100509217
100507547	100509218
26036	100509219
100507118	100509221
728715	100509231
100288964	100509232
342541	100509234
100505704	100509241
169044	100509248
100129457	100509262
644157	100509264
100506730	100509270
84443	100509276
100506124	100509278
100506769	100509279
100507032	100509280
728715	100509288
653645	100509290
100505659	100509297
100509303	-
100507027	100509305
101060542	100509315
4671	100509323
100505776	100509337
100506899	100509341
100289470	100509344
374819	100509345
392536	100509354
100506384	100509356
100505964	100509365
399939	100509368
100420679	100509381
56604	100509382
100505739	100509383
728763	100509387
100288343	100509389
100505985	100509390
100505817	100509395
728855	100509404
100507444	100509407
100506054	100509412
100288911	100509421
100506801	100509426
100288385	100509428
392539	100509435
100505746	100509444
729966	100509458
100506422	100509461
373856	100509466
728597	100509473
100506870	100509475
138151	100509476
100505619	100509483
56940	100509491
246731	100509496
645202	100509513
4584	100509522
100507584	100509526
9677	100509540
26628	100509541
401261	100509542
280657	100509575
100507633	100509577
100507528	100509586
100505992	100509597
644994	100509598
2558	100509612
100507490	100509626
4731	100509647
442028	100509648
440132	100509655
23245	100509656
728361	100509661
728450	100509662
6300	100509672
389873	100509677
541465	100509678
644924	100509682
100506495	100509695
4731	100509698
100507056	100509708
339983	100509717
645513	100509718
101929425	100509719
100507267	100509732
100505996	100509733
100506792	100509734
100288801	100509743
100506274	100509746
23015	100509749
100288560	100509751
574432	100509752
100507101	100509755
100505735	100509762
440944	100509778
100506639	100509779
100505633	100509784
100506400	100509787
653333	100509790
100288831	100509806
100129924	100509811
400743	100509822
101927416	100509833
100506700	100509844
645513	100509854
100506851	100509855
100128998	100509861
100507582	100509862
644623	100509864
400986	100509882
100533695	100509885
100505938	100509886
100506749	100509892
100506207	100509893
100505853	100509898
391504	100509910
149465	100509924
100505641	100509940
100129924	100509947
100132288	100509956
100505995	100509962
100862680	100509968
100506576	100509969
647166	100509989
100287792	100509993
4584	100509994
441273	100509998
100421829	100510005
100505767	100510013
100506585	100510015
340260	100510018
401357	100510019
84443	100510062
643752	100510068
984	100510088
100129924	100510104
9625	100510111
9625	100510119
9625	100510121
728417	100510146
9625	100510174
100506564	100510176
100506742	100510187
3115	100510212
64499	100510313
59307	100510338
653441	100510349
644192	100510396
283768	100510403
501	100510477
4583	100510486
653441	100510510
501	100510526
100505746	100510549
8225	100510550
8225	100510565
100509927	100510609
63976	100510662
1590	100510686
3119	100510689
100129192	100510690
100131533	100510691
645965	100510693
158345	100510698
389768	100510703
1624	100510708
4581	100510711
4581	100510712
100131947	100510714
100131328	100510715
100506388	100510716
220974	100510717
8686	100510718
3885	100510721
100129227	100510722
644915	100510723
647094	100510724
100132565	100510725
390904	100510734
401911	100510735
253272	100510736
6645	100510737
5175	100510738
54022	100510739
654485	100510740
246785	100510743
646960	100529150
1778	100529225
401957	100533616
401957	100533617
729960	100533623
100419912	100533645
100419985	100533647
100131031	100533656
554236	100533657
643827	100533680
389000	100533687
727991	100533694
100421008	100533698
644768	100533700
1090	100533715
440482	100533724
391267	100533726
100421484	100533747
100507674	100533797
100421816	100533841
100129696	100631240
100419912	100631245
7617	100631246
100421008	100631256
644768	100631257
1090	100631259
100421816	100631264
101928673	100631377
100874497	100642177
100289574	100652752
667	100652766
319089	100652767
100287102	100652771
100652773	442442
100652780	-
100652782	-
9910	100652789
441081	100652799
401258	100652802
100652807	-
100859926	100652812
342184	100652815
667	100652827
100652834	-
644623	100652836
319089	100652860
100652869	-
100505641	100652874
100507419	100652888
101926917	100652891
100507419	100652892
643699	100652910
440944	100652926
100652930	-
729218	100652945
283463	100652946
727957	100652949
392843	100652970
340895	100652979
29940	100652996
100653005	-
100653021	-
100129800	100653025
644253	100653028
100652976	100653035
664701	100653038
100421130	100653044
11025	100653051
728488	100653056
11026	100653070
10491	100653071
100652758	100653075
100653005	100653081
114780	100653085
101926917	100653091
319089	100653093
3768	100653095
319089	100653103
100653021	100653105
100652794	100653111
266722	100653112
401258	100653115
100652834	100653118
100652976	100653124
100652796	100653125
100652909	100653126
100652911	100653128
100652853	100653140
100652908	100653143
100652857	100653145
100652807	100653148
100652739	100653155
100652883	100653158
100132352	100653166
342184	100653168
100652772	100653173
100652759	100653177
100652901	100653180
100652791	100653183
100652768	100653185
727768	100653193
10326	100653194
100652999	100653198
100652801	100653201
100652736	100653202
28914	100653210
340895	100653216
100652960	100653223
100652782	100653228
283463	100653234
100652939	100653240
729218	100653241
113878	100653244
100652740	100653249
100652930	100653253
100859926	100653260
100652988	100653264
1646	100653286
100652792	100653289
283755	100653292
100131984	100653295
100652770	100653299
100652955	100653300
340371	100653301
100652730	100653315
100652865	100653317
100652856	100653321
64682	100653327
100652749	100653333
150472	100653334
728056	100653339
57666	100653341
100134822	100653347
3735	100653376
3386	100653386
6775	100653387
100996569	100653397
649352	100736409
402329	100736410
6785	100750330
51741	100820764
7434	100856797
83871	100861437
57704	100861438
101927288	100861591
101929222	100873152
619349	100873167
100873315	-
100873364	-
100873651	-
101929559	100873959
100873998	100873999
100129480	100874000
101929716	100874026
101927465	100874062
101927249	100874099
101927440	100874132
144920	100874133
101928616	100874140
647166	100874148
101926930	100874149
1910	100874171
643365	100874177
90627	100874181
101929198	100874215
1130	100874265
3084	100874285
83943	100874335
101927547	100874357
1578	100874496
100873793	100887069
57465	100887823
8038	100967225
100996260	-
100996264	-
100996267	-
100996273	-
100996275	-
100996276	-
100996290	-
150165	100996296
100996309	-
100996326	166994
83723	100996332
100996352	-
100996354	-
100996360	-
100996368	-
26220	100996369
100996380	-
9534	100996381
100289533	100996382
642968	100996390
9719	100996396
51427	100996402
100996403	100506916
100996405	-
441242	100996407
100996409	-
100996412	-
101927579	100996420
100996427	-
100996433	-
100996434	-
100996436	-
643699	100996439
653082	100996452
255180	100996454
100996456	-
100506753	100996457
100996469	-
100996473	-
100996474	-
100996479	-
100996482	-
100996484	-
375513	100996497
100996503	-
100996513	-
100996515	440049
54507	100996516
100507419	100996528
10865	100996535
667	100996536
100996555	-
100996557	-
25832	100996575
755	100996591
100996592	-
100500901	100996596
100996602	100129869
100996603	-
729900	100996607
100996618	-
100996619	-
100996622	-
728407	100996642
100996646	646383
100996650	-
100996652	-
10772	100996657
100996659	-
100996663	-
6935	100996668
100996695	-
1590	100996705
3123	100996708
390174	100996718
653505	100996725
100132306	100996726
100996727	-
100996729	-
3809	100996743
645142	100996744
100288142	100996759
653513	100996761
83901	100996762
100996770	105369166
256949	100996774
347127	100996796
28454	100996801
100996808	102723316
728056	100996825
100996828	-
442415	100996829
100996622	100996836
440905	100996841
84443	100996848
727768	100996849
642826	100996855
100132678	100996871
100996873	-
100125392	100996874
727768	100996883
100216479	100996884
101060118	100996900
101928999	100996916
729974	100996921
286573	100996926
101927074	101056723
4586	101059911
7554	101059922
101059923	-
101928095	101059925
101059930	-
729218	101059947
101059950	-
101059952	-
319089	101059957
101059958	-
101059960	-
101059968	-
8497	101059970
101059971	-
101059976	-
149013	101059980
342184	101059984
101060001	-
101060002	-
392843	101060011
101060025	-
101060026	-
101060037	-
101060060	-
84859	101060069
101060075	-
101060088	-
4360	101060092
101060093	-
653567	101060101
101060106	-
221078	101060107
101060108	-
319089	101060117
101060120	-
101060123	-
101060132	-
101060137	102724014
100131017	101060138
101928755	101060139
101060149	-
84675	101060153
101060161	-
340895	101060163
101060169	-
101060172	-
256158	101060175
55762	101060177
101060181	-
101060183	-
729668	101060184
101060185	-
101060193	-
101060196	101060006
400818	101060202
643909	101060203
729299	101060204
729453	101060205
541465	101060208
728911	101060210
100996517	101060221
4111	101060230
158511	101060231
1527	101060234
149013	101060238
101060239	-
100130018	101060241
100505879	101060246
51463	101060247
654483	101060252
101060256	-
100129933	101060277
101060289	-
100996517	101060309
649201	101060317
100133122	101060320
646127	101060322
84809	101060339
9659	101060344
148741	101060345
653513	101060353
388210	101060360
94025	101060361
100132406	101060362
441098	101060368
2330	101060372
729587	101060384
730257	101060388
9284	101060393
2703	101060402
642441	101060404
100505524	101060408
200035	101060409
641298	101060410
339044	101060412
414060	101060421
8515	101060422
644634	101060425
339039	101060429
10401	101060431
728734	101060434
643752	101060439
5540	101060446
728929	101060457
613038	101060459
10623	101060460
728929	101060468
440434	101060471
400892	101060472
27246	101060478
100289290	101060479
100127949	101060486
284615	101060487
729873	101060489
729057	101060490
100132352	101060493
101060494	-
780780	101060500
10628	101060503
100271479	101060510
101927222	101060523
10160	101060526
101060532	-
100130876	101060546
100132630	101060550
23117	101060564
8799	101060567
29904	101060570
101928999	101060571
613037	101060576
653510	101060578
101060581	-
728989	101060582
389741	101060591
644060	101060594
28908	101060598
729299	101060599
9557	101060601
101060602	-
644945	101060607
644131	101060608
100420024	101060612
100132330	101060614
503639	101060615
441332	101060621
101060626	-
11126	101060629
28892	101060633
441904	101060642
391171	101060643
28889	101060647
100128772	101060648
728833	101060656
729732	101060662
647135	101060664
100288562	101060671
25832	101060672
100996713	101060677
7148	101060681
388677	101060683
729461	101060690
149013	101060692
391092	101060713
6818	101060714
101059923	101060724
548593	101060729
100996335	101060730
101929190	101060731
101060280	101060737
4584	101060740
101060239	101060744
115948	101060756
101929603	101060793
220594	101060794
774	101060829
101060280	101060830
100132166	101060868
100419743	101154645
83636	101234260
101243544	-
26860	101447998
7626	101805489
101929423	101901830
101926891	-
101926918	101926894
101926899	-
101926901	-
101926902	-
101926909	-
101926910	-
81624	101926912
101926914	-
101926916	-
100506457	101926919
101926920	-
101926921	-
101926922	-
101926927	-
101926929	-
101926931	-
101926932	-
101926918	101926936
101926937	-
101926939	-
101926952	-
101926954	-
101926941	101926961
101926965	-
101926970	-
348120	101926972
101926976	-
101926979	-
100287497	101926980
101928070	101926981
101926985	-
101926988	-
101926989	-
101926971	101926990
101926991	101929800
101926995	-
101926997	-
101926998	-
7180	101926999
101927001	-
137682	101927002
4124	101927004
101927005	-
101927008	-
101927011	-
101927014	-
101927022	-
101927024	-
100506826	101927028
101927029	-
101927030	105374748
101927031	-
101927032	-
101927033	-
114794	101927035
124783	101927036
101927037	-
3781	101927041
101927047	-
101927052	-
441124	101927054
101927061	-
101927063	-
202915	101927064
101927065	-
100289279	101927068
101927071	-
101927076	-
101927077	-
101927083	-
101927085	-
101927090	-
283682	101927091
101927092	-
101927095	-
101927097	-
101927099	-
101927103	-
101927104	-
101927126	101927105
101927084	101927106
101927107	-
101927110	-
101927114	-
101927116	-
101927119	-
101927121	105370259
101927122	-
9615	101927127
101927128	-
101927130	-
101927133	-
101927135	-
101927137	-
101927140	-
101927144	-
4705	101927147
101927148	-
101927154	105369309
101927160	-
101927161	-
101927162	-
101927163	-
101927169	-
101927151	101927170
101927173	-
101927175	-
101927177	-
55501	101927181
100507487	101927184
101927185	-
84289	101927187
644192	101927192
101927194	-
101927197	-
101927199	-
101927201	-
101927203	-
400499	101927205
101927206	-
101927208	-
101927210	-
51397	101927212
101927214	-
401647	101927218
101927223	-
101927225	105377161
101927231	-
101927232	-
285362	101927236
101927240	-
101927246	-
101927251	-
101927255	-
541471	101927260
7444	101927261
101927266	-
101927270	388572
11138	101927271
101927276	-
101927277	-
729993	101927287
101927290	-
101927291	-
27296	101927294
101927298	-
101927299	-
101927301	-
101927302	-
101927280	101927303
101927304	-
101927306	-
101927307	-
101927308	-
101927309	-
101927312	-
101927313	-
101927315	-
101927316	-
101927317	-
101927319	-
101927321	-
101927326	-
101927328	-
101927335	-
101927336	-
101927337	-
101927338	-
101927339	-
101927340	-
101927341	-
100499183	101927343
101927349	-
101927361	-
101927368	-
101927370	-
23268	101927371
101927373	-
101927382	-
101927384	-
101927386	-
101927387	-
101927351	101927395
101927398	-
101927403	-
101927407	-
162282	101927408
101927409	-
101927425	-
101927426	-
101927427	-
101927428	-
101927435	-
101927442	-
101927443	-
101927444	-
101927448	-
101927453	-
101927456	-
23266	101927458
161	101927462
101927463	-
101927466	-
728763	101927470
101927471	-
101927475	-
101927485	-
101927491	-
101927493	-
101927500	-
101927507	-
101927508	-
80313	101927515
101927517	-
57234	101927520
101927527	102724431
101927529	-
4586	101927530
101927535	-
101927537	-
101927544	-
101927545	-
101927561	-
101060091	101927563
101927564	-
101927567	-
101927568	-
101927569	-
101927570	-
101927576	-
51112	101927578
101927582	-
101927585	-
101927589	-
101927593	-
101927594	-
101927607	-
101927611	-
101927614	-
101927617	-
101927618	-
101927622	-
101927625	-
101927626	-
101927628	-
101927633	-
101927634	-
101927638	-
101927639	-
101927643	-
101927644	-
101927645	-
101927649	-
101927652	-
101927654	-
101927656	-
440295	101927658
101927660	-
101927628	101927662
101927663	-
101927665	-
101927669	-
101927670	-
101927674	-
101927675	102724404
101927676	-
101927677	-
101927679	-
